direccion_completa,lat,long,estado,horas,nombre,fecha
"Alcaraz, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.62414930000001","-58.509567300000015","corte-amplio","72","Monte Castro","2013-12-28 18:41:40"
"Marcos Sastre 4450, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6136433","-58.5053441","hay-luz",\N,"Monte Castro","2013-12-28 18:41:42"
"Paraguay 2965, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.5958032","-58.409198100000026","hay-luz",\N,"Recoleta","2013-12-28 18:41:42"
"Av Corrientes 3358, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6041563","-58.412557600000014","corte-amplio","72","Balvanera","2013-12-28 18:41:58"
"Av Lacarra 112, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6364684","-58.48605450000002","corte-cuadra","72","Vélez Sársfield","2013-12-28 18:42:02"
"Las Colonias, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6193161","-58.513961800000004","corte-cuadra","52","Monte Castro","2013-12-28 18:42:03"
"Estanislao Zeballos 4065, Sarandí, Buenos Aires, Argentina","-34.685951","-58.336047199999996","hay-luz",\N,"Avellaneda","2013-12-28 18:42:34"
"Av Lacarra 118, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6365657","-58.48593089999997","corte-cuadra","72","Vélez Sársfield","2013-12-28 18:42:37"
"Av Carabobo, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6354828","-58.45242689999998","corte-amplio","29","Flores","2013-12-28 18:42:45"
"Valle 1025, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6251147","-58.4420877","corte-amplio","52","Caballito","2013-12-28 18:42:56"
"Perdriel 1586, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6531543","-58.384659","hay-luz",\N,"Barracas","2013-12-28 18:43:07"
"Av Rivadavia 13876, Ramos Mejía, Buenos Aires, Argentina","-34.6404248","-58.56281339999998","hay-luz",\N,"La Matanza","2013-12-28 18:43:16"
"Av Lacarra 124, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6366426","-58.48583350000001","corte-cuadra","72","Vélez Sársfield","2013-12-28 18:43:23"
"Marqués de Avilés, Hurlingham, Buenos Aires, Argentina","-34.587019","-58.65068629999996","hay-luz",\N,"Hurlingham","2013-12-28 18:43:30"
"Ituzaingó, Lanús Este, Buenos Aires, Argentina","-34.716053","-58.37709430000001","corte-amplio","120","Lanús","2013-12-28 18:43:52"
"Vuelta de Obligado 3600, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.5483784","-58.46704790000001","hay-luz",\N,"Núñez","2013-12-28 18:44:08"
"20 de Febrero 5935, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.5658896","-58.503054599999984","hay-luz",\N,"Saavedra","2013-12-28 18:44:08"
"Simon de Iriondo, Victoria, Buenos Aires, Argentina","-34.45400619999999","-58.54160690000003","corte-amplio","48","San Fernando","2013-12-28 18:44:27"
"Acevedo 120, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6004418","-58.44363180000005","hay-luz",\N,"Villa Crespo","2013-12-28 18:44:35"
"Bacacay 2907, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6284316","-58.470755499999996","hay-luz",\N,"Flores","2013-12-28 18:44:51"
"Francisco Acuña de Figueroa, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.5993729","-58.422012300000006","hay-luz",\N,"Almagro","2013-12-28 18:44:55"
"Argerich 988, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6218193","-58.47554120000001","hay-luz",\N,"Flores","2013-12-28 18:45:15"
"Sarmiento 2437, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6061692","-58.4011936","corte-cuadra","48","Balvanera","2013-12-28 18:45:22"
"Esmeralda 400, Haedo, Buenos Aires, Argentina","-34.647025","-58.59462640000004","hay-luz",\N,"Morón","2013-12-28 18:45:22"
"Sarmiento 1900, San Fernando, Buenos Aires, Argentina","-34.4445776","-58.563182100000006","hay-luz",\N,"San Fernando","2013-12-28 18:45:32"
"Doblas 569, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6235202","-58.43053930000002","hay-luz",\N,"Caballito","2013-12-28 18:45:33"
"Emilio Mitre, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6326107","-58.44094419999999","hay-luz",\N,"Parque Chacabuco","2013-12-28 18:45:45"
"Ituzaingó 1379, Lanús Este, Buenos Aires, Argentina","-34.7089901","-58.38715400000001","corte-amplio","120","Lanús","2013-12-28 18:45:55"
"Cosquín 900, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6485778","-58.52265699999998","corte-amplio","12","Liniers","2013-12-28 18:45:55"
"Arce 780, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.5683039","-58.4353433","hay-luz",\N,"Palermo","2013-12-28 18:46:06"
"Pedro Lozano, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6092641","-58.50839400000001","hay-luz",\N,"Villa Devoto","2013-12-28 18:46:20"
"Rodríguez Pena 2975, Victoria, Buenos Aires, Argentina","-34.4498866","-58.53656699999999","hay-luz",\N,"San Fernando","2013-12-28 18:46:25"
"Soler 3900, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.59213090000001","-58.41691279999998","hay-luz",\N,"Palermo","2013-12-28 18:46:27"
"Biarritz 2701, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6074808","-58.481040699999994","corte-amplio","60","Villa del Parque","2013-12-28 18:46:29"
"Conde 616, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.5783365","-58.44869840000001","hay-luz",\N,"Colegiales","2013-12-28 18:46:30"
"Av Centenario 658, San Isidro, Buenos Aires, Argentina","-34.4691387","-58.51745219999998","hay-luz",\N,"San Isidro","2013-12-28 18:46:55"
"Bartolomé Novaro 3057, Boulogne, Buenos Aires, Argentina","-34.5200257","-58.56514170000003","hay-luz",\N,"San Isidro","2013-12-28 18:47:10"
"Av San Martín 6885, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.5917617","-58.51080300000001","hay-luz",\N,"Villa Devoto","2013-12-28 18:47:14"
"Mendoza 2200, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.5505083","-58.4396979","hay-luz",\N,"Belgrano","2013-12-28 18:47:21"
"Agüero 426, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6048826","-58.411983299999974","corte-cuadra","42","Balvanera","2013-12-28 18:47:25"
"Av Estado de Israel 4242, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.5978689","-58.42556289999999","hay-luz",\N,"Villa Crespo","2013-12-28 18:47:27"
"Agüero 1653, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.5912611","-58.40659529999999","hay-luz",\N,"Recoleta","2013-12-28 18:47:39"
"Lanús Oeste, Buenos Aires, Argentina","-34.6994247","-58.4115448","corte-amplio","18","Lanús","2013-12-28 18:48:05"
"Valentín Gómez 3325, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6051286","-58.412388299999975","corte-cuadra","42","Balvanera","2013-12-28 18:48:10"
"Villa Maipú, Buenos Aires, Argentina","-34.5687326","-58.52021259999998","corte-amplio","6","General San Martín","2013-12-28 18:48:18"
"Av de Los Incas 3315, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.5727421","-58.46102459999997","hay-luz",\N,"Belgrano","2013-12-28 18:48:24"
"Pueyrredón 445, Ramos Mejía, Buenos Aires, Argentina","-34.6446382","-58.55891159999999","hay-luz",\N,"La Matanza","2013-12-28 18:48:25"
"Caracas 3959, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.5874872","-58.49047729999995","hay-luz",\N,"Agronomía","2013-12-28 18:48:30"
"Fray Cayetano Rodríguez 879, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6204345","-58.467088399999966","corte-cuadra","48","Flores","2013-12-28 18:48:43"
"José Hernández 2540, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.5664969","-58.4548671","hay-luz",\N,"Belgrano","2013-12-28 18:48:50"
"Junín, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.5983925","-58.39735029999997","hay-luz",\N,"Recoleta","2013-12-28 18:48:53"
"Bulnes 747, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6028684","-58.41792510000005","hay-luz",\N,"Almagro","2013-12-28 18:49:09"
"Sarmiento 2437, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6061692","-58.4011936","corte-cuadra","48","Balvanera","2013-12-28 18:49:28"
"Díaz Colodrero 3178, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.567347","-58.49065589999998","hay-luz",\N,"Villa Urquiza","2013-12-28 18:50:01"
"Thompson 474, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6242513","-58.43930869999997","corte-amplio","55","Caballito","2013-12-28 18:50:08"
"Arenales, Gerli, Buenos Aires, Argentina","-34.6877213","-58.385871899999984","hay-luz",\N,"Lanús","2013-12-28 18:50:25"
"Ricardo Gutiérrez 3358, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6018214","-58.49747960000002","corte-amplio","72","Villa del Parque","2013-12-28 18:50:35"
"Concordia 2127, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6124824","-58.49257979999999","hay-luz",\N,"Villa del Parque","2013-12-28 18:50:36"
"Rivadavia 1346, Berazategui, Buenos Aires, Argentina","-34.7643868","-58.215784600000006","hay-luz",\N,"Berazategui","2013-12-28 18:51:05"
"Marcos Sastre 4450, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6136433","-58.5053441","hay-luz",\N,"Monte Castro","2013-12-28 18:51:08"
"Av Juan Bautista Alberdi 2755, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6327218","-58.46656680000001","hay-luz",\N,"Flores","2013-12-28 18:51:22"
"Paraguay 914, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.5977521","-58.380037300000026","hay-luz",\N,"Retiro","2013-12-28 18:51:30"
"Rosario 753, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.62034939999999","-58.43937779999999","hay-luz",\N,"Caballito","2013-12-28 18:51:33"
"Serrano 600, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.5954596","-58.44109679999997","corte-cuadra","72","Villa Crespo","2013-12-28 18:51:36"
"Gral. Paunero 381, Sarandí, Buenos Aires, Argentina","-34.6831105","-58.350052800000014","corte-cuadra","12","Avellaneda","2013-12-28 18:51:37"
"Tandil 2925, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6367545","-58.46738529999999","corte-amplio","26","Flores","2013-12-28 18:52:03"
"Baradero 150, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6346663","-58.47700759999998","corte-amplio","5","Floresta","2013-12-28 18:52:05"
"Av Independencia 2101, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6183672","-58.39600890000003","hay-luz",\N,"Balvanera","2013-12-28 18:52:10"
"Baigorria 3970, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6096484","-58.5010752","corte-amplio","72","Monte Castro","2013-12-28 18:52:17"
"Av del Libertador Gral. San Martín 1145, Vicente López, Buenos Aires, Argentina","-34.5229604","-58.473093199999994","hay-luz",\N,"Vicente López","2013-12-28 18:52:17"
"Río de Janeiro 650, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6079241","-58.4305822","corte-cuadra","24","Caballito","2013-12-28 18:52:27"
"Marcos Sastre 4450, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6136433","-58.5053441","hay-luz",\N,"Monte Castro","2013-12-28 18:52:40"
"Malabia 510, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.598099","-58.43841570000001","hay-luz",\N,"Villa Crespo","2013-12-28 18:53:00"
"Av Ortiz de Ocampo 2545, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.5830788","-58.40506349999998","hay-luz",\N,"Palermo","2013-12-28 18:53:05"
"Av Díaz Vélez 3599, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6085281","-58.417508099999964","corte-cuadra","48","Almagro","2013-12-28 18:53:23"
"Dávila 970, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6359609","-58.44964160000001","hay-luz",\N,"Parque Chacabuco","2013-12-28 18:53:49"
"Av Pedro Goyena, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6265106","-58.44103239999998","hay-luz",\N,"Caballito","2013-12-28 18:54:01"
"Angel Justiniano Carranza, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.5825386","-58.4383431","hay-luz",\N,"Palermo","2013-12-28 18:54:01"
"San Miguel Garicoits, Martín Coronado, Buenos Aires, Argentina","-34.5899353","-58.58369829999998","hay-luz",\N,"Tres de Febrero","2013-12-28 18:54:02"
"Conesa 775, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.5743824","-58.448601199999985","hay-luz",\N,"Colegiales","2013-12-28 18:54:07"
"Amenábar 2787, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.5572383","-58.46361619999999","corte-cuadra","27","Belgrano","2013-12-28 18:54:10"
"Billinghurst, Buenos Aires, Argentina","-34.5736823","-58.56983739999998","corte-amplio","36","General San Martín","2013-12-28 18:54:20"
"Bolivia 1450, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6148111","-58.47331459999998","hay-luz",\N,"Villa Gral. Mitre","2013-12-28 18:54:27"
"San Miguel Garicoits 1919, Martín Coronado, Buenos Aires, Argentina","-34.5913583","-58.58532409999998","hay-luz",\N,"Tres de Febrero","2013-12-28 18:54:28"
"Navarro 2679, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.5927343","-58.492490799999985","hay-luz",\N,"Agronomía","2013-12-28 18:55:07"
"Pareja 2765, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.589022","-58.49731689999999","hay-luz",\N,"Villa Pueyrredón","2013-12-28 18:55:08"
"Neuquén 2219, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6177783","-58.4643001","hay-luz",\N,"Flores","2013-12-28 18:55:08"
"Gral. César Díaz, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6189458","-58.48687910000001","hay-luz",\N,"Villa Santa Rita","2013-12-28 18:55:20"
"Sarachaga 4558, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6322472","-58.490658199999984","hay-luz",\N,"Vélez Sársfield","2013-12-28 18:55:21"
"Av Corrientes 5535, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.5969248","-58.4419714","corte-amplio","8","Villa Crespo","2013-12-28 18:55:34"
"Av Chivilcoy 4800, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.5941414","-58.51713130000002","hay-luz",\N,"Villa Devoto","2013-12-28 18:55:41"
"Fray Cayetano Rodríguez, Villa Adelina, Buenos Aires, Argentina","-34.5264912","-58.556896300000005","hay-luz",\N,"San Isidro","2013-12-28 18:55:43"
"Valle 600, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6245719","-58.43620759999999","corte-amplio","72","Caballito","2013-12-28 18:56:02"
"Estomba 3800, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.5549216","-58.483885499999985","hay-luz",\N,"Saavedra","2013-12-28 18:56:12"
"Calfucurá 2875, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.60976369999999","-58.482305","corte-amplio","36","Villa Santa Rita","2013-12-28 18:56:15"
"Juramento 2250, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.5612115","-58.455179999999984","hay-luz",\N,"Belgrano","2013-12-28 18:56:18"
"Av Avelino Rolón 680, Boulogne, Buenos Aires, Argentina","-34.4980392","-58.55562370000001","hay-luz",\N,"San Isidro","2013-12-28 18:56:28"
"Gamboa 439, Libertad, Buenos Aires, Argentina","-34.6905704","-58.66373680000004","hay-luz",\N,"Merlo","2013-12-28 18:56:30"
"Concordia 4649, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.5915755","-58.50976020000002","corte-amplio","29","Villa Devoto","2013-12-28 18:56:32"
"Mendoza 2250, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.5602215","-58.456042000000025","hay-luz",\N,"Belgrano","2013-12-28 18:56:45"
"Sánchez de Bustamante, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.5957069","-58.41270450000002","hay-luz",\N,"Recoleta","2013-12-28 18:56:50"
"Mendoza 2661, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.5624882","-58.45993499999997","hay-luz",\N,"Belgrano","2013-12-28 18:56:52"
"Chayter, José Mármol, Buenos Aires, Argentina","-34.7846603","-58.37400819999999","corte-amplio","3","Almirante Brown","2013-12-28 18:57:01"
"Culpina, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6385918","-58.46214299999997","corte-amplio","18","Flores","2013-12-28 18:57:05"
"Nogoyá 3840, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6078391","-58.5002609","corte-cuadra","70","Villa del Parque","2013-12-28 18:57:11"
"Av Rivadavia 6000, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6240139","-58.44985220000001","corte-cuadra","70","Caballito","2013-12-28 18:57:26"
"Av Cnel. Esteban Bonorino, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6397896","-58.452312500000005","corte-amplio","28","Flores","2013-12-28 18:57:27"
"Av Manuel Montes de Oca 300, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6321498","-58.37614359999998","hay-luz",\N,"Barracas","2013-12-28 18:57:30"
"Maure 2300, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.5706702","-58.44082660000004","hay-luz",\N,"Palermo","2013-12-28 18:57:31"
"Nicasio Oroño 1579, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6072906","-58.45951919999999","corte-amplio","12","Caballito","2013-12-28 18:57:31"
"Cachimayo 400, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6250667","-58.4416071","hay-luz",\N,"Caballito","2013-12-28 18:57:41"
"Güemes 4205, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.5844055","-58.419701599999996","hay-luz",\N,"Palermo","2013-12-28 18:57:43"
"Av Córdoba 5500, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.5881536","-58.43938059999999","hay-luz",\N,"Chacarita","2013-12-28 18:57:47"
"Palermo - Buenos Aires, Argentina","-34.5888889","-58.43055559999999","hay-luz",\N,"Palermo","2013-12-28 18:57:57"
"Buenos Aires, Argentina","-34.632555","-58.455719999999985","corte-amplio","7","Flores","2013-12-28 18:58:05"
"Adolfo Alsina 3162, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6129254","-58.41093599999999","hay-luz",\N,"Balvanera","2013-12-28 18:58:47"
"Núñez 3649, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.5562349","-58.47837649999997","hay-luz",\N,"Coghlan","2013-12-28 18:59:09"
"Marcos Sastre 4450, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6136433","-58.5053441","corte-cuadra","10","Monte Castro","2013-12-28 18:59:16"
"Donado 810, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.5868048","-58.47086189999999","hay-luz",\N,"Villa Ortúzar","2013-12-28 18:59:40"
"Dr. Eduardo Braun Menéndez, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6273651","-58.36288830000001","hay-luz",\N,"Boca","2013-12-28 18:59:48"
"Ramos Mejía 620, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6077755","-58.43085300000001","corte-amplio","120","Caballito","2013-12-28 18:59:56"
"Fragata Pres. Sarmiento, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","-34.6108055","-58.45559309999999","corte-amplio","3","Caballito","2013-12-28 19:00:13"
